ID,year,month,day,week,weekend,home,away,stadium,weather,weather_int,is_rain,precip,temp,spec,day_sin,day_cos,weather_encoded,holiday,time,streak_home,streak_away,score_home,score_away,winner,loser,winloss_home,winloss_away,winrate_home,winrate_away
20230910KT,2023,09,10,일,1,KT,SSG,수원케이티위즈파크,구름많음,3,0,0,30.4,11212,0,1,2,1,0.5833333333,1,-3,5,6,SSG,KT,13,7,0.5416666667,0.5213675214
20230910KIA,2023,09,10,일,1,KIA,LG,광주-기아 챔피언스 필드,구름많음,3,0,0,30.7,13948,0,1,2,1,0.5833333333,2,-2,8,7,KIA,LG,7,24,0.5221238938,0.593220339
20230910키움,2023,09,10,일,1,키움,한화,서울고척스카이돔,구름많음,3,0,0,29.6,11313,0,1,2,1,0.5833333333,-6,5,8,9,한화,키움,-25,-13,0.3923076923,0.4188034188
20230909두산,2023,09,09,토,1,두산,삼성,서울 잠실 야구장,구름조금,2,0,0,31.2,14279,-0.7818314825,0.6234898019,1,1,0.5833333333,2,-2,1,5,삼성,두산,1,-17,0.5,0.4237288136
20230909NC,2023,09,09,토,1,NC,롯데,창원NC파크,맑음,1,0,0,30.8,10933,-0.7818314825,0.6234898019,0,1,0.5833333333,4,-1,2,5,롯데,NC,10,-7,0.5350877193,0.4695652174
20230909KIA,2023,09,09,토,1,KIA,LG,광주-기아 챔피언스 필드,맑음,1,0,0,30.7,11820,-0.7818314825,0.6234898019,0,1,0.5833333333,-2,2,7,6,KIA,LG,5,26,0.5135135135,0.6034482759
20230909키움,2023,09,09,토,1,키움,한화,서울고척스카이돔,구름조금,2,0,0,31.2,9962,-0.7818314825,0.6234898019,1,1,0.5833333333,-4,3,2,11,한화,키움,-23,-15,0.3984375,0.4086956522
20230909KT,2023,09,09,토,1,KT,SSG,수원케이티위즈파크,구름조금,2,0,0,31.1,13739,-0.7818314825,0.6234898019,1,1,0.7083333333,1,-3,8,8,무승부,무승부,13,7,0.5462184874,0.525862069
20230909두산,2023,09,09,토,1,두산,삼성,서울 잠실 야구장,구름조금,2,0,0,31.2,21514,-0.7818314825,0.6234898019,1,1,0.5833333333,2,-2,1,5,삼성,두산,1,-17,0.5,0.4237288136
20230909NC,2023,09,09,토,1,NC,롯데,창원NC파크,맑음,1,0,0,30.8,17861,-0.7818314825,0.6234898019,0,1,0.5833333333,4,-1,2,5,롯데,NC,10,-7,0.5350877193,0.4695652174
20230909KIA,2023,09,09,토,1,KIA,LG,광주-기아 챔피언스 필드,맑음,1,0,0,30.7,18462,-0.7818314825,0.6234898019,0,1,0.5833333333,-2,2,7,6,KIA,LG,5,26,0.5135135135,0.6034482759
20230909키움,2023,09,09,토,1,키움,한화,서울고척스카이돔,구름조금,2,0,0,31.2,10028,-0.7818314825,0.6234898019,1,1,0.5833333333,-4,3,2,11,한화,키움,-23,-15,0.3984375,0.4086956522
20230908두산,2023,09,08,금,1,두산,삼성,서울 잠실 야구장,맑음,1,0,0,30.5,15991,-0.9749279122,-0.222520934,0,0,0.7708333333,1,-1,8,7,두산,삼성,0,-16,0.4955752212,0.4273504274
20230908NC,2023,09,08,금,1,NC,롯데,창원NC파크,맑음,1,0,0,29.4,12684,-0.9749279122,-0.222520934,0,0,0.7708333333,3,1,4,3,NC,롯데,9,-6,0.5309734513,0.4736842105
20230908KT,2023,09,08,금,1,KT,SSG,수원케이티위즈파크,맑음,1,0,0,30.6,7200,-0.9749279122,-0.222520934,0,0,0.7708333333,-1,-2,16,7,KT,SSG,12,8,0.5423728814,0.5304347826
20230908키움,2023,09,08,금,1,키움,한화,서울고척스카이돔,맑음,1,0,0,30.5,7715,-0.9749279122,-0.222520934,0,0,0.7708333333,-3,2,5,6,한화,키움,-22,-16,0.4015748031,0.4035087719
20230908KIA,2023,09,08,금,1,KIA,LG,광주-기아 챔피언스 필드,맑음,1,0,0,29.9,12280,-0.9749279122,-0.222520934,0,0,0.7708333333,-1,1,2,12,LG,KIA,6,25,0.5181818182,0.6
20230907롯데,2023,09,07,목,0,롯데,삼성,,,,,0,,7156,-0.4338837391,-0.9009688679,0,0,0.7708333333,-1,1,2,1,롯데,삼성,-7,-15,0.4690265487,0.4310344828
20230907한화,2023,09,07,목,0,한화,SSG,대전 한화생명 이글스파크,맑음,1,0,0,30.1,7236,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,4,3,한화,SSG,-17,9,0.3982300885,0.5350877193
20230907KT,2023,09,07,목,0,KT,LG,수원케이티위즈파크,맑음,1,0,0,31.2,10799,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,4,11,LG,KT,13,24,0.547008547,0.5964912281
20230907NC,2023,09,07,목,0,NC,키움,창원NC파크,맑음,1,0,0,30.1,4780,-0.4338837391,-0.9009688679,0,0,0.7708333333,2,-2,6,1,NC,키움,8,-21,0.5267857143,0.4047619048
20230907두산,2023,09,07,목,0,두산,KIA,서울 잠실 야구장,맑음,1,0,0,31.6,21838,-0.4338837391,-0.9009688679,0,0,0.7708333333,-2,9,3,0,두산,KIA,-1,7,0.4910714286,0.5229357798
20230906NC,2023,09,06,수,0,NC,키움,창원NC파크,구름조금,2,0,0,31.3,4269,0.4338837391,-0.9009688679,1,0,0.7708333333,1,-1,8,2,NC,키움,7,-20,0.5225225225,0.408
20230906두산,2023,09,06,수,0,두산,KIA,서울 잠실 야구장,맑음,1,0,0,32.1,20468,0.4338837391,-0.9009688679,0,0,0.7708333333,-1,8,1,7,KIA,두산,0,6,0.4954954955,0.5185185185
20230906KT,2023,09,06,수,0,KT,LG,수원케이티위즈파크,맑음,1,0,0,31.7,10075,0.4338837391,-0.9009688679,0,0,0.7708333333,-4,1,4,3,KT,LG,12,25,0.5431034483,0.6017699115
20230906한화,2023,09,06,수,0,한화,SSG,대전 한화생명 이글스파크,맑음,1,0,0,31.3,7213,0.4338837391,-0.9009688679,0,0,0.7708333333,-1,1,6,5,한화,SSG,-18,10,0.3928571429,0.5398230088
20230906롯데,2023,09,06,수,0,롯데,삼성,,,,,0,,6380,0.4338837391,-0.9009688679,0,0,0.7708333333,2,-1,2,7,삼성,롯데,-6,-16,0.4732142857,0.4260869565
20230905롯데,2023,09,05,화,0,롯데,삼성,,,,,0,,5999,0.9749279122,-0.222520934,3,0,0.7708333333,1,1,10,3,롯데,삼성,-7,-15,0.4684684685,0.4298245614
20230905한화,2023,09,05,화,0,한화,SSG,대전 한화생명 이글스파크,구름많음,3,0,0,31.2,5124,0.9749279122,-0.222520934,2,0,0.7708333333,2,-4,6,11,SSG,한화,-17,9,0.3963963964,0.5357142857
20230905KT,2023,09,05,화,0,KT,LG,수원케이티위즈파크,구름조금,2,0,0,32.5,10153,0.9749279122,-0.222520934,1,0,0.7708333333,-3,-2,4,5,LG,KT,13,24,0.547826087,0.5982142857
20230905NC,2023,09,05,화,0,NC,키움,창원NC파크,구름많음,3,0,0,31.5,3511,0.9749279122,-0.222520934,2,0,0.7708333333,-1,4,2,1,NC,키움,6,-19,0.5181818182,0.4112903226
20230904롯데,2023,09,04,월,0,롯데,두산,부산 사직 야구장,구름조금,2,0,0.3,30.9,4621,0.7818314825,0.6234898019,1,0,0.7708333333,-1,1,4,3,롯데,두산,-8,1,0.4636363636,0.5
20230903SSG,2023,09,03,일,1,SSG,KIA,인천SSG 랜더스필드,흐림,4,0,0.1,28.4,23000,0,1,3,1,0.5833333333,-3,7,6,8,KIA,SSG,10,5,0.5405405405,0.5140186916
20230903롯데,2023,09,03,일,1,롯데,두산,부산 사직 야구장,구름조금,2,0,0.1,30.7,11436,0,1,1,1,0.5833333333,1,-3,0,2,두산,롯데,-7,0,0.4678899083,0.495412844
20230903삼성,2023,09,03,일,1,삼성,NC,대구 삼성 라이온즈 파크,구름많음,3,0,0.1,31.8,14601,0,1,2,1,0.5833333333,-3,2,6,1,삼성,NC,-16,7,0.4247787611,0.5229357798
20230903키움,2023,09,03,일,1,키움,KT,서울고척스카이돔,비,5,1,0.1,28.8,5778,0,1,4,1,0.5833333333,3,-2,7,0,키움,KT,-20,14,0.406504065,0.5526315789
20230903LG,2023,09,03,일,1,LG,한화,서울 잠실 야구장,비,5,1,0.1,28.8,22858,0,1,4,1,0.5833333333,-1,1,3,5,한화,LG,25,-18,0.6036036036,0.3909090909
20230902LG,2023,09,02,토,1,LG,한화,서울 잠실 야구장,구름조금,2,0,0,30.8,23574,-0.7818314825,0.6234898019,1,1,0.5833333333,2,-8,3,5,한화,LG,26,-19,0.6090909091,0.3853211009
20230902SSG,2023,09,02,토,1,SSG,KIA,인천SSG 랜더스필드,구름많음,3,0,0,29.1,23000,-0.7818314825,0.6234898019,2,1,0.7083333333,-2,6,4,12,KIA,SSG,11,4,0.5454545455,0.5094339623
20230902삼성,2023,09,02,토,1,삼성,NC,대구 삼성 라이온즈 파크,비,5,1,0,28.9,20468,-0.7818314825,0.6234898019,4,1,0.7083333333,-2,1,1,5,NC,삼성,-15,6,0.4285714286,0.5185185185
20230902키움,2023,09,02,토,1,키움,KT,서울고척스카이돔,구름조금,2,0,0,30.8,6731,-0.7818314825,0.6234898019,1,1,0.7083333333,2,-1,3,0,키움,KT,-21,15,0.4016393443,0.5575221239
20230901키움,2023,09,01,금,1,키움,KT,서울고척스카이돔,맑음,1,0,0,29.6,3746,-0.9749279122,-0.222520934,0,0,0.7708333333,1,4,6,2,키움,KT,-22,16,0.3966942149,0.5625
20230901삼성,2023,09,01,금,1,삼성,NC,대구 삼성 라이온즈 파크,흐림,4,0,0,30.2,12843,-0.9749279122,-0.222520934,3,0,0.7708333333,-1,-1,0,10,NC,삼성,-14,5,0.4324324324,0.5140186916
20230901SSG,2023,09,01,금,1,SSG,KIA,인천SSG 랜더스필드,맑음,1,0,0,28.3,17281,-0.9749279122,-0.222520934,0,0,0.7708333333,-1,5,2,10,KIA,SSG,12,3,0.5504587156,0.5047619048
20230901LG,2023,09,01,금,1,LG,한화,서울 잠실 야구장,맑음,1,0,0,29.6,20381,-0.9749279122,-0.222520934,0,0,0.7708333333,1,-7,10,0,LG,한화,25,-18,0.6055045872,0.3888888889
20230831한화,2023,08,31,목,0,한화,롯데,대전 한화생명 이글스파크,,,,0,,7179,-0.4338837391,-0.9009688679,3,0,0.7708333333,-6,-7,2,5,롯데,한화,-17,-8,0.3925233645,0.462962963
20230831KT,2023,08,31,목,0,KT,삼성,수원케이티위즈파크,,,,0,,8071,-0.4338837391,-0.9009688679,3,0,0.7708333333,3,2,6,4,KT,삼성,15,-13,0.5585585586,0.4363636364
20230831SSG,2023,08,31,목,0,SSG,키움,인천SSG 랜더스필드,,,,0,,9780,-0.4338837391,-0.9009688679,3,0,0.7708333333,3,-3,3,8,키움,SSG,13,-23,0.5555555556,0.3916666667
20230831LG,2023,08,31,목,0,LG,두산,서울 잠실 야구장,구름많음,3,0,0,28.9,17859,-0.4338837391,-0.9009688679,2,0,0.7708333333,-3,-2,3,2,LG,두산,24,1,0.6018518519,0.5
20230831KIA,2023,08,31,목,0,KIA,NC,광주-기아 챔피언스 필드,비,5,1,0,28.9,7152,-0.4338837391,-0.9009688679,4,0,0.7708333333,4,3,13,3,KIA,NC,2,6,0.5,0.5188679245
20230830SSG,2023,08,30,수,0,SSG,키움,인천SSG 랜더스필드,비,5,1,3.5,24.3,7809,0.4338837391,-0.9009688679,4,0,0.7708333333,2,-2,11,7,SSG,키움,12,-22,0.5514018692,0.3949579832
20230827두산,2023,08,27,일,1,두산,SSG,서울 잠실 야구장,흐림,4,0,0,29.6,11300,0,1,3,1,0.7083333333,-1,1,5,8,SSG,두산,2,11,0.5046728972,0.5471698113
20230827롯데,2023,08,27,일,1,롯데,KT,부산 사직 야구장,구름조금,2,0,0,32,10735,0,1,1,1,0.7083333333,-6,2,1,2,KT,롯데,-7,14,0.4672897196,0.5545454545
20230827삼성,2023,08,27,일,1,삼성,키움,대구 삼성 라이온즈 파크,비,5,1,0,30.9,13461,0,1,4,1,0.7083333333,1,-1,8,6,삼성,키움,-14,-21,0.4311926606,0.3983050847
20230827NC,2023,08,27,일,1,NC,LG,창원NC파크,구름많음,3,0,0,31.7,8771,0,1,2,1,0.7083333333,2,-2,5,3,NC,LG,5,25,0.5142857143,0.6074766355
20230827KIA,2023,08,27,일,1,KIA,한화,광주-기아 챔피언스 필드,구름조금,2,0,0,32.2,12627,0,1,1,1,0.7083333333,3,-5,5,2,KIA,한화,1,-16,0.4951456311,0.3962264151
20230826KIA,2023,08,26,토,1,KIA,한화,광주-기아 챔피언스 필드,맑음,1,0,0,32.3,16812,-0.7818314825,0.6234898019,0,1,0.75,2,-4,12,4,KIA,한화,0,-15,0.4901960784,0.4
20230826NC,2023,08,26,토,1,NC,LG,창원NC파크,맑음,1,0,0,32.1,13484,-0.7818314825,0.6234898019,0,1,0.75,1,-1,7,5,NC,LG,4,26,0.5096153846,0.6132075472
20230826삼성,2023,08,26,토,1,삼성,키움,대구 삼성 라이온즈 파크,맑음,1,0,0,32.8,17586,-0.7818314825,0.6234898019,0,1,0.75,-1,1,6,5,삼성,키움,-15,-20,0.4259259259,0.4017094017
20230826롯데,2023,08,26,토,1,롯데,KT,부산 사직 야구장,맑음,1,0,0,31.1,15657,-0.7818314825,0.6234898019,0,1,0.75,-5,1,6,8,KT,롯데,-6,13,0.4716981132,0.5504587156
20230826두산,2023,08,26,토,1,두산,SSG,서울 잠실 야구장,구름많음,3,0,0,30.3,15101,-0.7818314825,0.6234898019,2,1,0.75,4,-1,5,7,SSG,두산,3,10,0.5094339623,0.5428571429
20230825두산,2023,08,25,금,1,두산,SSG,서울 잠실 야구장,구름조금,2,0,0,30,8363,-0.9749279122,-0.222520934,1,0,0.7708333333,3,2,10,1,두산,SSG,2,11,0.5047619048,0.5480769231
20230825롯데,2023,08,25,금,1,롯데,KT,부산 사직 야구장,구름조금,2,0,0,30.2,10709,-0.9749279122,-0.222520934,1,0,0.7708333333,-4,-1,1,3,KT,롯데,-5,12,0.4761904762,0.5462962963
20230825삼성,2023,08,25,금,1,삼성,키움,대구 삼성 라이온즈 파크,비,5,1,0,32.4,11135,-0.9749279122,-0.222520934,4,0,0.7708333333,2,-3,4,7,키움,삼성,-14,-21,0.4299065421,0.3965517241
20230825NC,2023,08,25,금,1,NC,LG,창원NC파크,구름조금,2,0,0,32.4,9288,-0.9749279122,-0.222520934,1,0,0.7708333333,-1,1,14,1,NC,LG,3,27,0.5048543689,0.619047619
20230825KIA,2023,08,25,금,1,KIA,한화,광주-기아 챔피언스 필드,구름조금,2,0,0,31.2,8457,-0.9749279122,-0.222520934,1,0,0.7708333333,1,-3,4,1,KIA,한화,-1,-14,0.4851485149,0.4038461538
20230824키움,2023,08,24,목,0,키움,두산,서울고척스카이돔,비,5,1,5.2,27.8,6819,-0.4338837391,-0.9009688679,4,0,0.7708333333,-2,2,6,8,두산,키움,-20,1,0.4,0.5
20230824KT,2023,08,24,목,0,KT,KIA,수원케이티위즈파크,비,5,1,5.2,29,9846,-0.4338837391,-0.9009688679,4,0,0.7708333333,3,-2,3,7,KIA,KT,13,-2,0.5514018692,0.48
20230824SSG,2023,08,24,목,0,SSG,NC,인천SSG 랜더스필드,비,5,1,5.2,27,6683,-0.4338837391,-0.9009688679,4,0,0.7708333333,1,1,7,4,SSG,NC,10,4,0.5436893204,0.5098039216
20230824LG,2023,08,24,목,0,LG,롯데,서울 잠실 야구장,비,5,1,5.2,27.8,15547,-0.4338837391,-0.9009688679,4,0,0.7708333333,-1,-3,3,1,LG,롯데,26,-4,0.6153846154,0.4807692308
20230823키움,2023,08,23,수,0,키움,두산,서울고척스카이돔,비,5,1,41.8,27.2,6455,0.4338837391,-0.9009688679,4,0,0.7708333333,-1,1,4,11,두산,키움,-19,0,0.4035087719,0.4951456311
20230822KT,2023,08,22,화,0,KT,KIA,수원케이티위즈파크,비,5,1,42.6,32.2,7916,0.9749279122,-0.222520934,4,0,0.7708333333,2,-1,8,4,KT,KIA,12,-1,0.5471698113,0.4848484848
20230822키움,2023,08,22,화,0,키움,두산,서울고척스카이돔,비,5,1,42.6,32.2,6455,0.9749279122,-0.222520934,4,0,0.7708333333,3,-1,1,6,두산,키움,-18,-1,0.407079646,0.4901960784
20230822한화,2023,08,22,화,0,한화,삼성,대전 한화생명 이글스파크,비,5,1,42.6,33.7,5806,0.9749279122,-0.222520934,4,0,0.7708333333,-2,1,3,5,삼성,한화,-13,-15,0.4077669903,0.4245283019
20230820한화,2023,08,20,일,1,한화,KT,대전 한화생명 이글스파크,구름많음,3,0,0,33.3,8762,0,1,2,1,0.7083333333,-1,1,0,3,KT,한화,-12,11,0.4117647059,0.5428571429
20230820삼성,2023,08,20,일,1,삼성,KIA,대구 삼성 라이온즈 파크,비,5,1,0,33.5,12586,0,1,4,1,0.7083333333,-1,1,6,4,삼성,KIA,-16,0,0.419047619,0.4897959184
20230820SSG,2023,08,20,일,1,SSG,LG,인천SSG 랜더스필드,구름많음,3,0,0,30.1,18441,0,1,2,1,0.7083333333,-5,2,2,1,SSG,LG,9,27,0.5392156863,0.6213592233
20230820두산,2023,08,20,일,1,두산,NC,서울 잠실 야구장,구름많음,3,0,0,31.8,8286,0,1,2,1,0.7083333333,1,-1,5,12,NC,두산,0,3,0.495049505,0.504950495
20230820키움,2023,08,20,일,1,키움,롯데,서울고척스카이돔,구름많음,3,0,0,31.8,12545,0,1,2,1,0.5833333333,2,-2,7,6,키움,롯데,-19,-3,0.4017857143,0.4854368932
20230819키움,2023,08,19,토,1,키움,롯데,서울고척스카이돔,구름조금,2,0,0,33.6,13423,-0.7818314825,0.6234898019,1,1,0.5833333333,1,-1,5,2,키움,롯데,-20,-2,0.3963963964,0.4901960784
20230819두산,2023,08,19,토,1,두산,NC,서울 잠실 야구장,구름조금,2,0,0,33.6,12240,-0.7818314825,0.6234898019,1,1,0.75,-5,1,4,1,두산,NC,-1,4,0.49,0.51
20230819SSG,2023,08,19,토,1,SSG,LG,인천SSG 랜더스필드,구름조금,2,0,0,30.8,23000,-0.7818314825,0.6234898019,1,1,0.75,-4,1,2,11,LG,SSG,10,26,0.5445544554,0.6176470588
20230819삼성,2023,08,19,토,1,삼성,KIA,대구 삼성 라이온즈 파크,비,5,1,0,31.7,17448,-0.7818314825,0.6234898019,4,1,0.75,2,-1,5,6,KIA,삼성,-15,-1,0.4230769231,0.4845360825
20230819한화,2023,08,19,토,1,한화,KT,대전 한화생명 이글스파크,구름조금,2,0,0,33.4,11606,-0.7818314825,0.6234898019,1,1,0.75,1,-1,4,5,KT,한화,-11,10,0.4158415842,0.5384615385
20230818한화,2023,08,18,금,1,한화,KT,대전 한화생명 이글스파크,비,5,1,0.1,33,7003,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,5,11,6,한화,KT,-12,11,0.41,0.5436893204
20230818키움,2023,08,18,금,1,키움,롯데,서울고척스카이돔,비,5,1,0.1,33.3,8817,-0.9749279122,-0.222520934,4,0,0.7708333333,-2,4,5,4,키움,롯데,-21,-1,0.3909090909,0.495049505
20230818삼성,2023,08,18,금,1,삼성,KIA,대구 삼성 라이온즈 파크,비,5,1,0.1,28.8,10630,-0.9749279122,-0.222520934,4,0,0.7708333333,1,2,12,2,삼성,KIA,-16,0,0.4174757282,0.4895833333
20230818SSG,2023,08,18,금,1,SSG,LG,인천SSG 랜더스필드,구름조금,2,0,0.1,31.1,14549,-0.9749279122,-0.222520934,1,0,0.7708333333,-3,-1,4,8,LG,SSG,11,25,0.55,0.6138613861
20230817두산,2023,08,17,목,0,두산,KT,서울 잠실 야구장,구름조금,2,0,0,32.4,4943,-0.4338837391,-0.9009688679,1,0,0.7708333333,-4,4,8,9,KT,두산,0,10,0.4949494949,0.5392156863
20230817롯데,2023,08,17,목,0,롯데,SSG,부산 사직 야구장,흐림,4,0,0,29,9843,-0.4338837391,-0.9009688679,3,0,0.7708333333,3,-2,15,4,롯데,SSG,-2,12,0.49,0.5555555556
20230817삼성,2023,08,17,목,0,삼성,LG,대구 삼성 라이온즈 파크,흐림,4,0,0,28.8,7415,-0.4338837391,-0.9009688679,3,0,0.7708333333,-1,1,4,2,삼성,LG,-17,26,0.4117647059,0.62
20230817NC,2023,08,17,목,0,NC,한화,창원NC파크,비,5,1,0,30.6,4875,-0.4338837391,-0.9009688679,4,0,0.7708333333,-3,3,10,9,NC,한화,3,-11,0.5050505051,0.4141414141
20230817KIA,2023,08,17,목,0,KIA,키움,광주-기아 챔피언스 필드,구름많음,3,0,0,32.8,6159,-0.4338837391,-0.9009688679,2,0,0.7708333333,1,-1,8,4,KIA,키움,-1,-20,0.4842105263,0.3944954128
20230816두산,2023,08,16,수,0,두산,KT,서울 잠실 야구장,비,5,1,0.3,31.6,5160,0.4338837391,-0.9009688679,4,0,0.7708333333,-3,3,2,5,KT,두산,1,9,0.5,0.5346534653
20230816롯데,2023,08,16,수,0,롯데,SSG,부산 사직 야구장,흐림,4,0,0.3,27.7,10542,0.4338837391,-0.9009688679,3,0,0.7708333333,2,-1,7,4,롯데,SSG,-3,13,0.4848484848,0.5612244898
20230816삼성,2023,08,16,수,0,삼성,LG,대구 삼성 라이온즈 파크,비,5,1,0.3,33.3,7441,0.4338837391,-0.9009688679,4,0,0.7708333333,1,-1,3,6,LG,삼성,-16,25,0.4158415842,0.6161616162
20230816NC,2023,08,16,수,0,NC,한화,창원NC파크,구름많음,3,0,0.3,32.8,5033,0.4338837391,-0.9009688679,2,0,0.7708333333,-2,2,3,4,한화,NC,4,-12,0.5102040816,0.4081632653
20230816KIA,2023,08,16,수,0,KIA,키움,광주-기아 챔피언스 필드,구름조금,2,0,0.3,32.7,7050,0.4338837391,-0.9009688679,1,0,0.7708333333,-2,1,11,3,KIA,키움,-2,-19,0.4787234043,0.3981481481
20230815KIA,2023,08,15,화,0,KIA,키움,광주-기아 챔피언스 필드,구름많음,3,0,0,32.5,11541,0.9749279122,-0.222520934,2,1,0.7083333333,-1,-4,6,9,키움,KIA,-1,-20,0.4838709677,0.3925233645
20230815NC,2023,08,15,화,0,NC,한화,창원NC파크,구름조금,2,0,0,33.5,10116,0.9749279122,-0.222520934,1,1,0.7083333333,-2,2,3,3,무승부,무승부,4,-12,0.5154639175,0.412371134
20230815삼성,2023,08,15,화,0,삼성,LG,대구 삼성 라이온즈 파크,구름조금,2,0,0,34,14248,0.9749279122,-0.222520934,1,1,0.7083333333,-2,5,6,5,삼성,LG,-17,26,0.41,0.6224489796
20230815롯데,2023,08,15,화,0,롯데,SSG,부산 사직 야구장,구름조금,2,0,0,32.1,11871,0.9749279122,-0.222520934,1,1,0.7083333333,1,2,10,6,롯데,SSG,-4,14,0.4795918367,0.5670103093
20230815두산,2023,08,15,화,0,두산,KT,서울 잠실 야구장,구름많음,3,0,0,32.7,11069,0.9749279122,-0.222520934,2,1,0.7083333333,-2,2,0,1,KT,두산,2,8,0.5051546392,0.53
20230813LG,2023,08,13,일,1,LG,키움,서울 잠실 야구장,흐림,4,0,0,31.1,18279,0,1,3,1,0.7083333333,4,-3,17,8,LG,키움,25,-19,0.618556701,0.3962264151
20230813SSG,2023,08,13,일,1,SSG,삼성,인천SSG 랜더스필드,구름많음,3,0,0,30.5,16473,0,1,2,1,0.7083333333,1,-1,4,0,SSG,삼성,13,-16,0.5625,0.4141414141
20230813롯데,2023,08,13,일,1,롯데,KIA,부산 사직 야구장,구름조금,2,0,0,31,14325,0,1,1,1,0.7083333333,-1,1,6,1,롯데,KIA,-5,0,0.4742268041,0.4891304348
20230813KT,2023,08,13,일,1,KT,NC,수원케이티위즈파크,구름많음,3,0,0,31.7,9736,0,1,2,1,0.7083333333,1,-1,4,0,KT,NC,7,5,0.5252525253,0.5208333333
20230813한화,2023,08,13,일,1,한화,두산,대전 한화생명 이글스파크,구름많음,3,0,0,32,11007,0,1,2,1,0.7083333333,1,-1,8,3,한화,두산,-13,3,0.40625,0.5104166667
20230812한화,2023,08,12,토,1,한화,두산,대전 한화생명 이글스파크,비,5,1,1.5,28.8,12000,-0.7818314825,0.6234898019,4,1,0.75,-5,1,6,1,한화,두산,-14,4,0.4,0.5157894737
20230812KT,2023,08,12,토,1,KT,NC,수원케이티위즈파크,비,5,1,1.5,26.3,10138,-0.7818314825,0.6234898019,4,1,0.75,-1,1,4,3,KT,NC,6,6,0.5204081633,0.5263157895
20230812롯데,2023,08,12,토,1,롯데,KIA,부산 사직 야구장,구름많음,3,0,1.5,30,16677,-0.7818314825,0.6234898019,2,1,0.75,2,-2,5,13,KIA,롯데,-4,-1,0.4791666667,0.4835164835
20230812SSG,2023,08,12,토,1,SSG,삼성,인천SSG 랜더스필드,비,5,1,1.5,25.8,18055,-0.7818314825,0.6234898019,4,1,0.75,-1,2,3,2,SSG,삼성,12,-15,0.5578947368,0.4183673469
20230812LG,2023,08,12,토,1,LG,키움,서울 잠실 야구장,비,5,1,1.5,24.1,17624,-0.7818314825,0.6234898019,4,1,0.75,3,-2,8,4,LG,키움,24,-18,0.6145833333,0.4
20230811LG,2023,08,11,금,1,LG,키움,서울 잠실 야구장,비,5,1,46.7,24.9,11910,-0.9749279122,-0.222520934,4,0,0.7708333333,2,-1,5,3,LG,키움,23,-17,0.6105263158,0.4038461538
20230811SSG,2023,08,11,금,1,SSG,삼성,인천SSG 랜더스필드,비,5,1,46.7,24.8,7495,-0.9749279122,-0.222520934,4,0,0.7708333333,1,1,4,5,삼성,SSG,13,-16,0.5638297872,0.412371134
20230811롯데,2023,08,11,금,1,롯데,KIA,부산 사직 야구장,맑음,1,0,46.7,30,10118,-0.9749279122,-0.222520934,0,0,0.7708333333,1,-1,7,1,롯데,KIA,-5,0,0.4736842105,0.4888888889
20230811KT,2023,08,11,금,1,KT,NC,수원케이티위즈파크,비,5,1,46.7,26.6,5969,-0.9749279122,-0.222520934,4,0,0.7708333333,3,-1,3,7,NC,KT,7,5,0.5257731959,0.5212765957
20230811한화,2023,08,11,금,1,한화,두산,대전 한화생명 이글스파크,비,5,1,46.7,30,7333,-0.9749279122,-0.222520934,4,0,0.7708333333,-4,-1,4,11,두산,한화,-13,3,0.4042553191,0.5106382979
20230810키움,2023,08,10,목,0,키움,롯데,서울고척스카이돔,비,5,1,86.1,25.1,6240,-0.4338837391,-0.9009688679,4,0,0.7708333333,1,-1,8,12,롯데,키움,-16,-6,0.4077669903,0.4680851064
20230809키움,2023,08,09,수,0,키움,롯데,서울고척스카이돔,비,5,1,0.2,31.6,7424,0.4338837391,-0.9009688679,4,0,0.7708333333,-9,2,10,8,키움,롯데,-17,-5,0.4019607843,0.4731182796
20230809KIA,2023,08,09,수,0,KIA,LG,광주-기아 챔피언스 필드,비,5,1,0.2,29,3700,0.4338837391,-0.9009688679,4,0,0.7708333333,3,1,2,6,LG,KIA,1,22,0.4943820225,0.6063829787
20230809KT,2023,08,09,수,0,KT,한화,수원케이티위즈파크,비,5,1,0.2,31.9,10099,0.4338837391,-0.9009688679,4,0,0.7708333333,2,-3,12,6,KT,한화,6,-12,0.5208333333,0.4086021505
