,year,month,day,week,home,away,stadium,weather,temp,spec,date
3712,2016,9,6,화,SSG,KIA,인천SSG 랜더스필드,구름많음,26.9℃,14723,2016-09-06
3713,2016,9,6,화,LG,키움,서울 잠실 야구장,구름조금,29℃,9582,2016-09-06
3714,2016,9,6,화,NC,한화,마산,맑음,28.4℃,5227,2016-09-06
3715,2016,9,4,일,두산,삼성,서울 잠실 야구장,구름많음,29.6℃,19009,2016-09-04
3716,2016,9,4,일,KT,LG,수원케이티위즈파크,흐림,30.4℃,12915,2016-09-04
3717,2016,9,4,일,KIA,롯데,광주-기아 챔피언스 필드,비,33℃,14066,2016-09-04
3718,2016,9,4,일,키움,한화,서울고척스카이돔,구름많음,29.6℃,16137,2016-09-04
3719,2016,9,4,일,NC,SSG,마산,비,30.3℃,6678,2016-09-04
3720,2016,9,3,토,키움,한화,서울고척스카이돔,비,28.6℃,17000,2016-09-03
3721,2016,9,3,토,KIA,롯데,광주-기아 챔피언스 필드,구름많음,31.7℃,17188,2016-09-03
3722,2016,9,3,토,KT,LG,수원케이티위즈파크,구름많음,29.7℃,17258,2016-09-03
3723,2016,9,3,토,두산,삼성,서울 잠실 야구장,비,28.6℃,22406,2016-09-03
3724,2016,9,3,토,NC,SSG,마산,비,24.2℃,8432,2016-09-03
3725,2016,9,2,금,두산,KT,서울 잠실 야구장,비,29℃,10151,2016-09-02
3726,2016,9,2,금,키움,SSG,서울고척스카이돔,비,29℃,4932,2016-09-02
3727,2016,9,2,금,한화,LG,대전 한화생명 이글스파크,비,24.9℃,6238,2016-09-02
3728,2016,9,1,목,한화,LG,대전 한화생명 이글스파크,비,31.5℃,6878,2016-09-01
3729,2016,9,1,목,키움,SSG,서울고척스카이돔,구름조금,28.6℃,6020,2016-09-01
3730,2016,9,1,목,삼성,KIA,대구 삼성 라이온즈 파크,비,32.2℃,6614,2016-09-01
3731,2016,9,1,목,롯데,NC,부산 사직 야구장,구름조금,29.3℃,5844,2016-09-01
3732,2016,9,1,목,두산,KT,서울 잠실 야구장,구름조금,28.6℃,6205,2016-09-01
3733,2016,8,31,수,롯데,LG,부산 사직 야구장,맑음,29.8℃,13779,2016-08-31
3734,2016,8,31,수,삼성,키움,대구 삼성 라이온즈 파크,구름많음,28.5℃,6192,2016-08-31
3735,2016,8,31,수,KT,NC,수원케이티위즈파크,비,22℃,2969,2016-08-31
3736,2016,8,31,수,KIA,SSG,광주-기아 챔피언스 필드,구름조금,28.5℃,5945,2016-08-31
3737,2016,8,30,화,KIA,SSG,광주-기아 챔피언스 필드,비,26.1℃,5156,2016-08-30
3738,2016,8,30,화,KT,NC,수원케이티위즈파크,구름많음,25.5℃,4039,2016-08-30
3739,2016,8,30,화,삼성,키움,대구 삼성 라이온즈 파크,구름많음,26℃,6714,2016-08-30
3740,2016,8,30,화,롯데,LG,부산 사직 야구장,구름조금,26℃,12622,2016-08-30
3741,2016,8,30,화,두산,한화,서울 잠실 야구장,구름많음,24.5℃,14136,2016-08-30
3742,2016,8,28,일,LG,KT,서울 잠실 야구장,비,24.5℃,11950,2016-08-28
3743,2016,8,28,일,SSG,한화,인천SSG 랜더스필드,흐림,26℃,19583,2016-08-28
3744,2016,8,28,일,KIA,두산,광주-기아 챔피언스 필드,비,25.5℃,9591,2016-08-28
3745,2016,8,27,토,KIA,두산,광주-기아 챔피언스 필드,비,26.2℃,16604,2016-08-27
3746,2016,8,27,토,삼성,롯데,대구 삼성 라이온즈 파크,구름많음,27.4℃,16018,2016-08-27
3747,2016,8,27,토,SSG,한화,인천SSG 랜더스필드,구름조금,28.2℃,25038,2016-08-27
3748,2016,8,27,토,LG,KT,서울 잠실 야구장,구름조금,29.7℃,16454,2016-08-27
3749,2016,8,27,토,NC,키움,마산,맑음,28.8℃,9371,2016-08-27
3750,2016,8,26,금,두산,롯데,서울 잠실 야구장,비,28.2℃,13432,2016-08-26
3751,2016,8,26,금,KT,SSG,수원케이티위즈파크,비,26.4℃,5051,2016-08-26
3752,2016,8,26,금,키움,LG,서울고척스카이돔,비,28.2℃,12262,2016-08-26
3753,2016,8,26,금,한화,NC,대전 한화생명 이글스파크,비,27.4℃,5260,2016-08-26
3754,2016,8,25,목,한화,NC,대전 한화생명 이글스파크,구름조금,33.9℃,5049,2016-08-25
3755,2016,8,25,목,키움,LG,서울고척스카이돔,비,32.2℃,11036,2016-08-25
3756,2016,8,25,목,KIA,삼성,광주-기아 챔피언스 필드,맑음,35℃,7672,2016-08-25
3757,2016,8,25,목,KT,SSG,수원케이티위즈파크,구름조금,34℃,4067,2016-08-25
3758,2016,8,24,수,NC,KIA,마산,맑음,35℃,5683,2016-08-24
3759,2016,8,24,수,두산,LG,서울 잠실 야구장,구름조금,32.9℃,11694,2016-08-24
3760,2016,8,24,수,삼성,SSG,대구 삼성 라이온즈 파크,맑음,33.9℃,6285,2016-08-24
3761,2016,8,24,수,한화,키움,대전 한화생명 이글스파크,구름조금,34.5℃,5197,2016-08-24
3762,2016,8,24,수,롯데,KT,울산문수야구장,구름조금,30.1℃,5549,2016-08-24
3763,2016,8,23,화,롯데,KT,울산문수야구장,구름조금,29.7℃,5113,2016-08-23
3764,2016,8,23,화,삼성,SSG,대구 삼성 라이온즈 파크,비,32.5℃,6267,2016-08-23
3765,2016,8,23,화,두산,LG,서울 잠실 야구장,비,33℃,12280,2016-08-23
3766,2016,8,23,화,NC,KIA,마산,비,33.2℃,7124,2016-08-23
3767,2016,8,21,일,두산,NC,서울 잠실 야구장,구름조금,36.6℃,11597,2016-08-21
3768,2016,8,21,일,롯데,SSG,부산 사직 야구장,구름조금,33.3℃,6251,2016-08-21
3769,2016,8,21,일,KT,한화,수원케이티위즈파크,구름조금,36.5℃,15022,2016-08-21
3770,2016,8,21,일,KIA,LG,광주-기아 챔피언스 필드,구름조금,35.9℃,9685,2016-08-21
3771,2016,8,21,일,키움,삼성,서울고척스카이돔,구름조금,36.6℃,9329,2016-08-21
3772,2016,8,20,토,두산,NC,서울 잠실 야구장,구름많음,34.9℃,17541,2016-08-20
3773,2016,8,20,토,롯데,SSG,부산 사직 야구장,맑음,31.7℃,10120,2016-08-20
3774,2016,8,20,토,KT,한화,수원케이티위즈파크,구름많음,35.4℃,20000,2016-08-20
3775,2016,8,20,토,KIA,LG,광주-기아 챔피언스 필드,비,35.9℃,14610,2016-08-20
3776,2016,8,20,토,키움,삼성,서울고척스카이돔,구름많음,34.9℃,15129,2016-08-20
3777,2016,8,19,금,키움,NC,서울고척스카이돔,비,33.2℃,3438,2016-08-19
3778,2016,8,19,금,KT,삼성,수원케이티위즈파크,흐림,34.2℃,7573,2016-08-19
3779,2016,8,19,금,롯데,KIA,부산 사직 야구장,구름조금,32.7℃,15520,2016-08-19
3780,2016,8,19,금,SSG,두산,인천SSG 랜더스필드,흐림,31.9℃,9113,2016-08-19
3781,2016,8,19,금,LG,한화,서울 잠실 야구장,비,33.2℃,16496,2016-08-19
3782,2016,8,18,목,LG,한화,서울 잠실 야구장,구름많음,34.3℃,15394,2016-08-18
3783,2016,8,18,목,SSG,두산,인천SSG 랜더스필드,흐림,32.8℃,7053,2016-08-18
3784,2016,8,18,목,롯데,KIA,부산 사직 야구장,구름조금,32.5℃,13768,2016-08-18
3785,2016,8,18,목,KT,삼성,수원케이티위즈파크,구름많음,35.1℃,6043,2016-08-18
3786,2016,8,18,목,키움,NC,서울고척스카이돔,구름많음,34.3℃,5932,2016-08-18
3787,2016,8,17,수,한화,두산,청주야구장,구름조금,34.4℃,10000,2016-08-17
3788,2016,8,17,수,키움,롯데,서울고척스카이돔,구름조금,34.7℃,9236,2016-08-17
3789,2016,8,17,수,LG,SSG,서울 잠실 야구장,구름조금,34.7℃,8189,2016-08-17
3790,2016,8,17,수,NC,삼성,마산,맑음,34.2℃,5387,2016-08-17
3791,2016,8,16,화,NC,삼성,마산,맑음,35℃,5355,2016-08-16
3792,2016,8,16,화,LG,SSG,서울 잠실 야구장,비,34.9℃,7841,2016-08-16
3793,2016,8,16,화,KIA,KT,광주-기아 챔피언스 필드,구름조금,34.9℃,7171,2016-08-16
3794,2016,8,16,화,키움,롯데,서울고척스카이돔,비,34.9℃,8881,2016-08-16
3795,2016,8,16,화,한화,두산,청주야구장,구름많음,34.3℃,10000,2016-08-16
3796,2016,8,14,일,KIA,한화,광주-기아 챔피언스 필드,맑음,34.9℃,18467,2016-08-14
3797,2016,8,14,일,삼성,LG,대구 삼성 라이온즈 파크,맑음,37℃,10153,2016-08-14
3798,2016,8,14,일,SSG,롯데,인천SSG 랜더스필드,구름많음,30.3℃,14037,2016-08-14
3799,2016,8,14,일,두산,키움,서울 잠실 야구장,비,31.8℃,14213,2016-08-14
3800,2016,8,14,일,NC,KT,마산,맑음,37.6℃,8504,2016-08-14
3801,2016,8,13,토,NC,KT,마산,맑음,39.2℃,8062,2016-08-13
3802,2016,8,13,토,두산,키움,서울 잠실 야구장,구름조금,35.1℃,14076,2016-08-13
3803,2016,8,13,토,SSG,롯데,인천SSG 랜더스필드,구름조금,31.8℃,15049,2016-08-13
3804,2016,8,13,토,삼성,LG,대구 삼성 라이온즈 파크,맑음,38.1℃,10069,2016-08-13
3805,2016,8,13,토,KIA,한화,광주-기아 챔피언스 필드,맑음,35.7℃,18577,2016-08-13
3806,2016,8,12,금,롯데,한화,울산문수야구장,맑음,35.3℃,6259,2016-08-12
3807,2016,8,12,금,키움,KIA,서울고척스카이돔,맑음,35.9℃,14524,2016-08-12
3808,2016,8,12,금,삼성,두산,대구 삼성 라이온즈 파크,맑음,37.7℃,6445,2016-08-12
3809,2016,8,12,금,SSG,KT,인천SSG 랜더스필드,구름조금,32.4℃,5031,2016-08-12
3810,2016,8,12,금,LG,NC,서울 잠실 야구장,맑음,35.9℃,10845,2016-08-12
3811,2016,8,11,목,LG,NC,서울 잠실 야구장,맑음,36.4℃,9725,2016-08-11
3812,2016,8,11,목,SSG,KT,인천SSG 랜더스필드,맑음,33.6℃,4281,2016-08-11
3813,2016,8,11,목,삼성,두산,대구 삼성 라이온즈 파크,맑음,37.8℃,5457,2016-08-11
3814,2016,8,11,목,키움,KIA,서울고척스카이돔,맑음,36.4℃,15286,2016-08-11
3815,2016,8,11,목,롯데,한화,울산문수야구장,맑음,34.7℃,7631,2016-08-11
3816,2016,8,10,수,한화,삼성,대전 한화생명 이글스파크,맑음,34.6℃,9568,2016-08-10
3817,2016,8,10,수,KT,키움,수원케이티위즈파크,구름조금,34.1℃,4811,2016-08-10
3818,2016,8,10,수,SSG,LG,인천SSG 랜더스필드,구름조금,31℃,6978,2016-08-10
3819,2016,8,10,수,두산,KIA,서울 잠실 야구장,구름조금,34.8℃,15254,2016-08-10
3820,2016,8,10,수,NC,롯데,마산,맑음,36.5℃,8145,2016-08-10
3821,2016,8,9,화,NC,롯데,마산,맑음,33.9℃,7529,2016-08-09
3822,2016,8,9,화,두산,KIA,서울 잠실 야구장,비,33.6℃,16263,2016-08-09
3823,2016,8,9,화,SSG,LG,인천SSG 랜더스필드,구름조금,33.3℃,7519,2016-08-09
3824,2016,8,9,화,KT,키움,수원케이티위즈파크,구름조금,34.3℃,5013,2016-08-09
3825,2016,8,9,화,한화,삼성,대전 한화생명 이글스파크,비,34.3℃,9014,2016-08-09
3826,2016,8,7,일,한화,NC,대전 한화생명 이글스파크,비,34.9℃,9357,2016-08-07
3827,2016,8,7,일,키움,SSG,서울고척스카이돔,맑음,35℃,8842,2016-08-07
3828,2016,8,7,일,삼성,KIA,대구 삼성 라이온즈 파크,비,34.6℃,7747,2016-08-07
3829,2016,8,7,일,롯데,두산,부산 사직 야구장,맑음,33℃,10061,2016-08-07
3830,2016,8,7,일,LG,KT,서울 잠실 야구장,맑음,35℃,9343,2016-08-07
3831,2016,8,6,토,LG,KT,서울 잠실 야구장,맑음,34℃,12101,2016-08-06
3832,2016,8,6,토,롯데,두산,부산 사직 야구장,맑음,32.7℃,20359,2016-08-06
3833,2016,8,6,토,삼성,KIA,대구 삼성 라이온즈 파크,구름조금,35.1℃,12974,2016-08-06
3834,2016,8,6,토,키움,SSG,서울고척스카이돔,맑음,34℃,14118,2016-08-06
3835,2016,8,6,토,한화,NC,대전 한화생명 이글스파크,비,35.4℃,13000,2016-08-06
3836,2016,8,5,금,한화,NC,대전 한화생명 이글스파크,맑음,35.8℃,11280,2016-08-05
3837,2016,8,5,금,키움,SSG,서울고척스카이돔,맑음,36℃,10338,2016-08-05
3838,2016,8,5,금,삼성,KIA,대구 삼성 라이온즈 파크,맑음,34.5℃,10959,2016-08-05
3839,2016,8,5,금,롯데,두산,부산 사직 야구장,맑음,32℃,16314,2016-08-05
3840,2016,8,5,금,LG,KT,서울 잠실 야구장,맑음,36℃,9368,2016-08-05
3841,2016,8,4,목,NC,KT,마산,비,34.3℃,7331,2016-08-04
3842,2016,8,4,목,두산,LG,서울 잠실 야구장,맑음,35.7℃,13660,2016-08-04
3843,2016,8,4,목,SSG,삼성,인천SSG 랜더스필드,맑음,33.2℃,7199,2016-08-04
3844,2016,8,4,목,롯데,키움,부산 사직 야구장,구름조금,31.7℃,9906,2016-08-04
3845,2016,8,4,목,KIA,한화,광주-기아 챔피언스 필드,구름조금,33.9℃,13990,2016-08-04
3846,2016,8,3,수,KIA,한화,광주-기아 챔피언스 필드,비,31.9℃,14908,2016-08-03
3847,2016,8,3,수,롯데,키움,부산 사직 야구장,비,31.1℃,8242,2016-08-03
3848,2016,8,3,수,SSG,삼성,인천SSG 랜더스필드,구름조금,32.2℃,10232,2016-08-03
3849,2016,8,3,수,두산,LG,서울 잠실 야구장,구름조금,34.2℃,15131,2016-08-03
3850,2016,8,2,화,두산,LG,서울 잠실 야구장,비,31.1℃,18141,2016-08-02
3851,2016,8,2,화,KIA,한화,광주-기아 챔피언스 필드,비,31.1℃,18941,2016-08-02
3852,2016,7,31,일,KT,롯데,수원케이티위즈파크,구름조금,33.7℃,10893,2016-07-31
3853,2016,7,31,일,SSG,KIA,인천SSG 랜더스필드,구름조금,30.6℃,21592,2016-07-31
3854,2016,7,31,일,두산,한화,서울 잠실 야구장,비,32.8℃,22415,2016-07-31
3855,2016,7,31,일,NC,LG,마산,비,36.5℃,8376,2016-07-31
3856,2016,7,30,토,NC,LG,마산,비,36.4℃,10236,2016-07-30
3857,2016,7,30,토,두산,한화,서울 잠실 야구장,비,33℃,26000,2016-07-30
3858,2016,7,30,토,SSG,KIA,인천SSG 랜더스필드,비,30.3℃,26000,2016-07-30
3859,2016,7,30,토,KT,롯데,수원케이티위즈파크,비,33.2℃,15052,2016-07-30
3860,2016,7,29,금,KT,롯데,수원케이티위즈파크,비,27.8℃,6708,2016-07-29
3861,2016,7,29,금,삼성,키움,대구 삼성 라이온즈 파크,구름조금,36℃,8356,2016-07-29
3862,2016,7,29,금,SSG,KIA,인천SSG 랜더스필드,비,27.8℃,14071,2016-07-29
3863,2016,7,29,금,두산,한화,서울 잠실 야구장,비,28.4℃,19531,2016-07-29
3864,2016,7,29,금,NC,LG,마산,맑음,35.3℃,9817,2016-07-29
3865,2016,7,28,목,LG,롯데,서울 잠실 야구장,비,30.5℃,15065,2016-07-28
3866,2016,7,28,목,삼성,NC,대구 삼성 라이온즈 파크,구름조금,35.4℃,7322,2016-07-28
3867,2016,7,28,목,KIA,KT,광주-기아 챔피언스 필드,비,33.9℃,7446,2016-07-28
3868,2016,7,28,목,키움,두산,서울고척스카이돔,비,30.5℃,14383,2016-07-28
3869,2016,7,28,목,한화,SSG,대전 한화생명 이글스파크,구름조금,32.3℃,9041,2016-07-28
3870,2016,7,27,수,한화,SSG,대전 한화생명 이글스파크,비,31.8℃,6567,2016-07-27
3871,2016,7,27,수,키움,두산,서울고척스카이돔,비,28.9℃,12135,2016-07-27
3872,2016,7,27,수,KIA,KT,광주-기아 챔피언스 필드,비,32.8℃,6456,2016-07-27
3873,2016,7,27,수,삼성,NC,대구 삼성 라이온즈 파크,구름조금,36.1℃,8060,2016-07-27
3874,2016,7,27,수,LG,롯데,서울 잠실 야구장,비,28.9℃,11056,2016-07-27
3875,2016,7,26,화,LG,롯데,서울 잠실 야구장,구름많음,31.9℃,13000,2016-07-26
3876,2016,7,26,화,삼성,NC,대구 삼성 라이온즈 파크,구름많음,35℃,8352,2016-07-26
3877,2016,7,26,화,KIA,KT,광주-기아 챔피언스 필드,구름조금,34.3℃,5983,2016-07-26
3878,2016,7,26,화,키움,두산,서울고척스카이돔,구름많음,31.9℃,11729,2016-07-26
3879,2016,7,26,화,한화,SSG,대전 한화생명 이글스파크,구름조금,33.3℃,8175,2016-07-26
3880,2016,7,24,일,KIA,NC,광주-기아 챔피언스 필드,구름많음,34.2℃,9458,2016-07-24
3881,2016,7,24,일,KT,삼성,수원케이티위즈파크,흐림,32.5℃,9078,2016-07-24
3882,2016,7,24,일,롯데,한화,부산 사직 야구장,구름조금,30.4℃,13470,2016-07-24
3883,2016,7,24,일,SSG,키움,인천SSG 랜더스필드,흐림,28.9℃,10187,2016-07-24
3884,2016,7,24,일,LG,두산,서울 잠실 야구장,비,30.1℃,17715,2016-07-24
3885,2016,7,23,토,LG,두산,서울 잠실 야구장,비,31.6℃,19570,2016-07-23
3886,2016,7,23,토,SSG,키움,인천SSG 랜더스필드,비,30.2℃,16663,2016-07-23
3887,2016,7,23,토,롯데,한화,부산 사직 야구장,구름조금,29.5℃,20144,2016-07-23
3888,2016,7,23,토,KT,삼성,수원케이티위즈파크,비,32.1℃,16724,2016-07-23
3889,2016,7,23,토,KIA,NC,광주-기아 챔피언스 필드,구름조금,32.8℃,14225,2016-07-23
3890,2016,7,22,금,KIA,NC,광주-기아 챔피언스 필드,구름조금,32.2℃,8334,2016-07-22
3891,2016,7,22,금,KT,삼성,수원케이티위즈파크,구름많음,33.9℃,5704,2016-07-22
3892,2016,7,22,금,롯데,한화,부산 사직 야구장,구름조금,28.2℃,14895,2016-07-22
3893,2016,7,22,금,SSG,키움,인천SSG 랜더스필드,구름조금,32.3℃,7102,2016-07-22
3894,2016,7,22,금,LG,두산,서울 잠실 야구장,구름많음,34.1℃,16696,2016-07-22
3895,2016,7,21,목,NC,SSG,마산,맑음,29.5℃,6743,2016-07-21
3896,2016,7,21,목,두산,삼성,서울 잠실 야구장,구름많음,32.2℃,14125,2016-07-21
3897,2016,7,21,목,롯데,KIA,부산 사직 야구장,구름조금,27.9℃,12809,2016-07-21
3898,2016,7,21,목,키움,LG,서울고척스카이돔,구름많음,32.2℃,10438,2016-07-21
3899,2016,7,21,목,한화,KT,대전 한화생명 이글스파크,구름많음,31.6℃,8134,2016-07-21
3900,2016,7,20,수,한화,KT,대전 한화생명 이글스파크,구름조금,31.8℃,8240,2016-07-20
3901,2016,7,20,수,키움,LG,서울고척스카이돔,구름조금,32.9℃,9617,2016-07-20
3902,2016,7,20,수,롯데,KIA,부산 사직 야구장,구름조금,28.4℃,8882,2016-07-20
3903,2016,7,20,수,두산,삼성,서울 잠실 야구장,구름조금,32.9℃,11033,2016-07-20
3904,2016,7,20,수,NC,SSG,마산,맑음,30.7℃,5538,2016-07-20
3905,2016,7,19,화,NC,SSG,마산,맑음,31.3℃,5264,2016-07-19
3906,2016,7,19,화,두산,삼성,서울 잠실 야구장,구름조금,32.4℃,12573,2016-07-19
3907,2016,7,19,화,롯데,KIA,부산 사직 야구장,구름많음,28.4℃,11025,2016-07-19
3908,2016,7,19,화,키움,LG,서울고척스카이돔,구름조금,32.4℃,9120,2016-07-19
3909,2016,7,19,화,한화,KT,대전 한화생명 이글스파크,구름조금,32.4℃,9102,2016-07-19
3910,2016,7,14,목,삼성,롯데,포항야구장,구름많음,27.9℃,9912,2016-07-14
3911,2016,7,14,목,KIA,SSG,광주-기아 챔피언스 필드,구름조금,30.2℃,10043,2016-07-14
3912,2016,7,14,목,KT,키움,수원케이티위즈파크,비,31.4℃,5980,2016-07-14
3913,2016,7,14,목,LG,한화,서울 잠실 야구장,비,32.4℃,22056,2016-07-14
3914,2016,7,14,목,NC,두산,마산,맑음,33.3℃,8537,2016-07-14
3915,2016,7,13,수,NC,두산,마산,비,32.7℃,7235,2016-07-13
3916,2016,7,13,수,LG,한화,서울 잠실 야구장,흐림,29.5℃,19533,2016-07-13
3917,2016,7,13,수,KT,키움,수원케이티위즈파크,구름많음,29.3℃,5257,2016-07-13
3918,2016,7,13,수,KIA,SSG,광주-기아 챔피언스 필드,구름많음,31.2℃,8431,2016-07-13
3919,2016,7,13,수,삼성,롯데,포항야구장,구름많음,31.5℃,9599,2016-07-13
3920,2016,7,12,화,삼성,롯데,포항야구장,비,30.5℃,5855,2016-07-12
3921,2016,7,12,화,KIA,SSG,광주-기아 챔피언스 필드,비,27.2℃,5196,2016-07-12
3922,2016,7,12,화,KT,키움,수원케이티위즈파크,비,30.4℃,3613,2016-07-12
3923,2016,7,12,화,LG,한화,서울 잠실 야구장,비,30.9℃,16357,2016-07-12
3924,2016,7,12,화,NC,두산,마산,맑음,29.1℃,4879,2016-07-12
3925,2016,7,10,일,두산,KIA,서울 잠실 야구장,구름많음,33.1℃,20316,2016-07-10
3926,2016,7,10,일,SSG,KT,인천SSG 랜더스필드,구름많음,29.8℃,9121,2016-07-10
3927,2016,7,10,일,롯데,LG,부산 사직 야구장,흐림,29.3℃,10996,2016-07-10
3928,2016,7,10,일,키움,NC,서울고척스카이돔,구름많음,33.1℃,7460,2016-07-10
3929,2016,7,10,일,한화,삼성,대전 한화생명 이글스파크,구름많음,32℃,11602,2016-07-10
3930,2016,7,9,토,한화,삼성,대전 한화생명 이글스파크,구름조금,33.1℃,13000,2016-07-09
3931,2016,7,9,토,키움,NC,서울고척스카이돔,구름조금,32.7℃,13840,2016-07-09
3932,2016,7,9,토,롯데,LG,부산 사직 야구장,맑음,29℃,16233,2016-07-09
3933,2016,7,9,토,SSG,KT,인천SSG 랜더스필드,구름조금,30.6℃,14911,2016-07-09
3934,2016,7,9,토,두산,KIA,서울 잠실 야구장,구름조금,32.7℃,26000,2016-07-09
3935,2016,7,8,금,두산,KIA,서울 잠실 야구장,맑음,32.4℃,19095,2016-07-08
3936,2016,7,8,금,SSG,KT,인천SSG 랜더스필드,맑음,30.4℃,6074,2016-07-08
3937,2016,7,8,금,롯데,LG,부산 사직 야구장,흐림,30.4℃,10685,2016-07-08
3938,2016,7,8,금,키움,NC,서울고척스카이돔,맑음,32.4℃,8100,2016-07-08
3939,2016,7,8,금,한화,삼성,대전 한화생명 이글스파크,비,32.6℃,11716,2016-07-08
3940,2016,7,7,목,KT,KIA,수원케이티위즈파크,흐림,28.5℃,7051,2016-07-07
3941,2016,7,7,목,삼성,LG,대구 삼성 라이온즈 파크,흐림,32.6℃,10036,2016-07-07
3942,2016,7,7,목,SSG,한화,인천SSG 랜더스필드,흐림,26.6℃,11909,2016-07-07
3943,2016,7,7,목,두산,키움,서울 잠실 야구장,구름많음,28.5℃,8782,2016-07-07
3944,2016,7,7,목,NC,롯데,마산,맑음,34.1℃,8659,2016-07-07
3945,2016,7,6,수,NC,롯데,마산,비,31.3℃,8728,2016-07-06
3946,2016,7,6,수,두산,키움,서울 잠실 야구장,구름많음,26.9℃,8235,2016-07-06
3947,2016,7,6,수,SSG,한화,인천SSG 랜더스필드,흐림,24.4℃,9144,2016-07-06
3948,2016,7,6,수,KT,KIA,수원케이티위즈파크,비,27.3℃,6128,2016-07-06
3949,2016,7,5,화,삼성,LG,대구 삼성 라이온즈 파크,비,32.6℃,6690,2016-07-05
3950,2016,7,3,일,LG,SSG,서울 잠실 야구장,구름많음,26.8℃,10481,2016-07-03
3951,2016,7,3,일,키움,KIA,서울고척스카이돔,구름많음,26.8℃,15520,2016-07-03
3952,2016,7,2,토,한화,두산,대전 한화생명 이글스파크,비,28℃,13000,2016-07-02
3953,2016,7,2,토,키움,KIA,서울고척스카이돔,비,27.7℃,17000,2016-07-02
3954,2016,7,2,토,LG,SSG,서울 잠실 야구장,비,27.7℃,14584,2016-07-02
3955,2016,7,1,금,키움,KIA,서울고척스카이돔,비,26.6℃,14110,2016-07-01
3956,2016,6,30,목,키움,한화,서울고척스카이돔,비,26.9℃,15350,2016-06-30
3957,2016,6,30,목,KIA,LG,광주-기아 챔피언스 필드,흐림,29.6℃,8340,2016-06-30
3958,2016,6,30,목,KT,SSG,수원케이티위즈파크,비,29℃,4371,2016-06-30
3959,2016,6,30,목,롯데,삼성,부산 사직 야구장,구름많음,27.2℃,9927,2016-06-30
3960,2016,6,30,목,두산,NC,서울 잠실 야구장,비,26.9℃,13682,2016-06-30
3961,2016,6,29,수,두산,NC,서울 잠실 야구장,구름많음,30.2℃,13525,2016-06-29
3962,2016,6,29,수,롯데,삼성,부산 사직 야구장,비,25.1℃,18652,2016-06-29
3963,2016,6,29,수,KT,SSG,수원케이티위즈파크,흐림,29℃,5639,2016-06-29
3964,2016,6,29,수,KIA,LG,광주-기아 챔피언스 필드,흐림,25.8℃,7899,2016-06-29
3965,2016,6,29,수,키움,한화,서울고척스카이돔,구름많음,30.2℃,13240,2016-06-29
3966,2016,6,28,화,키움,한화,서울고척스카이돔,구름조금,29.7℃,12030,2016-06-28
3967,2016,6,28,화,KIA,LG,광주-기아 챔피언스 필드,흐림,26℃,5715,2016-06-28
3968,2016,6,28,화,KT,SSG,수원케이티위즈파크,구름많음,30.2℃,4723,2016-06-28
3969,2016,6,28,화,롯데,삼성,부산 사직 야구장,흐림,25.3℃,7075,2016-06-28
3970,2016,6,28,화,두산,NC,서울 잠실 야구장,구름조금,29.7℃,14053,2016-06-28
3971,2016,6,26,일,NC,KIA,마산,맑음,31.3℃,10226,2016-06-26
3972,2016,6,26,일,LG,키움,서울 잠실 야구장,맑음,30.3℃,14900,2016-06-26
3973,2016,6,26,일,SSG,두산,인천SSG 랜더스필드,맑음,27.3℃,19826,2016-06-26
3974,2016,6,26,일,삼성,KT,대구 삼성 라이온즈 파크,맑음,30.9℃,9450,2016-06-26
3975,2016,6,26,일,한화,롯데,대전 한화생명 이글스파크,맑음,30℃,12225,2016-06-26
3976,2016,6,25,토,한화,롯데,대전 한화생명 이글스파크,구름조금,27.7℃,13000,2016-06-25
3977,2016,6,25,토,삼성,KT,대구 삼성 라이온즈 파크,구름조금,29.6℃,14610,2016-06-25
3978,2016,6,25,토,SSG,두산,인천SSG 랜더스필드,맑음,25.3℃,23949,2016-06-25
3979,2016,6,25,토,LG,키움,서울 잠실 야구장,구름조금,26.7℃,17594,2016-06-25
3980,2016,6,25,토,NC,KIA,마산,맑음,29.2℃,11000,2016-06-25
3981,2016,6,24,금,NC,KIA,마산,비,27.4℃,6011,2016-06-24
3982,2016,6,24,금,LG,키움,서울 잠실 야구장,비,25.7℃,10361,2016-06-24
3983,2016,6,24,금,SSG,두산,인천SSG 랜더스필드,비,25.5℃,10170,2016-06-24
3984,2016,6,24,금,삼성,KT,대구 삼성 라이온즈 파크,비,25.5℃,7898,2016-06-24
3985,2016,6,24,금,한화,롯데,대전 한화생명 이글스파크,비,24.8℃,10673,2016-06-24
3986,2016,6,23,목,키움,삼성,서울고척스카이돔,비,29.4℃,8390,2016-06-23
3987,2016,6,23,목,KIA,롯데,광주-기아 챔피언스 필드,흐림,30.3℃,7372,2016-06-23
3988,2016,6,23,목,SSG,LG,인천SSG 랜더스필드,구름많음,28.1℃,9388,2016-06-23
3989,2016,6,23,목,두산,KT,서울 잠실 야구장,비,29.4℃,10457,2016-06-23
3990,2016,6,23,목,NC,한화,마산,맑음,32.2℃,9093,2016-06-23
3991,2016,6,22,수,SSG,LG,인천SSG 랜더스필드,비,27.2℃,4777,2016-06-22
3992,2016,6,22,수,KIA,롯데,광주-기아 챔피언스 필드,비,24.9℃,3277,2016-06-22
3993,2016,6,22,수,키움,삼성,서울고척스카이돔,비,30.2℃,8170,2016-06-22
